Departure codeIataAirport,Departure Province/State,Departure Country/Region,Arrival Province/State,Arrival Country/Region
BRE,,Germany,,Spain
BRE,,Germany,,Spain
BRE,,Germany,,Sweden
BRE,,Germany,,Greece
BRE,,Germany,,Greece
BRE,,Germany,,Estonia
BRE,,Germany,,Italy
BRE,,Germany,,Spain
BRE,,Germany,,Spain
BRE,,Germany,,Lithuania
BRE,,Germany,,Spain
BRE,,Germany,,Spain
BRE,,Germany,,Greece
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,France
BRE,,Germany,,France
BRE,,Germany,,France
BRE,,Germany,,Denmark
BRE,,Germany,,Denmark
BRE,,Germany,,Netherlands
BRE,,Germany,,Netherlands
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Germany
BRE,,Germany,,Turkey
BRE,,Germany,,Germany
BRE,,Germany,,Turkey
BRE,,Germany,,Portugal
BRE,,Germany,,Egypt
BRE,,Germany,,Turkey
BRE,,Germany,,Egypt
BRE,,Germany,,Spain
BRE,,Germany,,Spain
BRE,,Germany,,Greece
BRE,,Germany,,Turkey
BRE,,Germany,,Spain
BRE,,Germany,,Greece
BRE,,Germany,,Spain
BRE,,Germany,,Egypt
BRE,,Germany,,Greece
BRE,,Germany,,Turkey
BRE,,Germany,,Greece
BRE,,Germany,,Portugal
BRE,,Germany,,Spain
BRE,,Germany,,Portugal
BRE,,Germany,,Spain
BRE,,Germany,,Spain
BRE,,Germany,,Greece
BRE,,Germany,,Turkey
BRE,,Germany,,Spain
BRE,,Germany,,Greece
BRE,,Germany,,Spain
BRE,,Germany,,Spain
BRE,,Germany,,Turkey
BRE,,Germany,,Greece
BRE,,Germany,,Greece
BRE,,Germany,,Bulgaria
BRE,,Germany,,Turkey
BRE,,Germany,,Spain
BRE,,Germany,,Bulgaria
BRE,,Germany,,Greece
BRE,,Germany,,Spain
BRE,,Germany,,Spain
BRE,,Germany,,Turkey
BRE,,Germany,,Turkey
BRE,,Germany,,Turkey
BRE,,Germany,,Turkey
BRE,,Germany,,Spain
BRE,,Germany,,Netherlands
BRE,,Germany,,Netherlands
BRE,,Germany,,Netherlands
BRE,,Germany,,Netherlands
BRE,,Germany,,France
BRE,,Germany,,Turkey
BRE,,Germany,,Turkey
BRM,,Venezuela,,Venezuela
BRM,,Venezuela,,Venezuela
BRM,,Venezuela,,Venezuela
BRM,,Venezuela,,Venezuela
BRM,,Venezuela,,Venezuela
BRM,,Venezuela,,Venezuela
BRM,,Venezuela,,Venezuela
BRM,,Venezuela,,Venezuela
BRM,,Venezuela,,Venezuela
BRN,,Switzerland,,Spain
BRN,,Switzerland,,Italy
BRN,,Switzerland,,Greece
BRN,,Switzerland,,Greece
BRN,,Switzerland,,Greece
BRN,,Switzerland,,Greece
BRN,,Switzerland,,Cyprus
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Germany
BRN,,Switzerland,,France
BRN,,Switzerland,,Spain
BRN,,Switzerland,,Spain
BRN,,Switzerland,,Spain
BRN,,Switzerland,,Spain
BRN,,Switzerland,,Spain
BRN,,Switzerland,,Spain
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Spain
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Germany
BRN,,Switzerland,,Italy
BRN,,Switzerland,,Netherlands
BRN,,Switzerland,,Italy
BRN,,Switzerland,,Italy
BRN,,Switzerland,,Italy
BRN,,Switzerland,,Italy
BRN,,Switzerland,,Italy
BRN,,Switzerland,,France
BRN,,Switzerland,,Italy
BRN,,Switzerland,,France
BRN,,Switzerland,,Switzerland
BRN,,Switzerland,,Austria
BRN,,Switzerland,,Austria
BRN,,Switzerland,,Croatia
BRN,,Switzerland,,Croatia
BRN,,Switzerland,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Switzerland
BRI,,Italy,,Switzerland
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Albania
BRI,,Italy,,Belarus
BRI,,Italy,Channel Islands,United Kingdom
BRI,,Italy,Channel Islands,United Kingdom
BRI,,Italy,,Germany
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Greece
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Germany
BRI,,Italy,,Spain
BRI,,Italy,Channel Islands,United Kingdom
BRI,,Italy,Channel Islands,United Kingdom
BRI,,Italy,,Spain
BRI,,Italy,,Germany
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Germany
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Ireland
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Belgium
BRI,,Italy,,France
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Germany
BRI,,Italy,,Spain
BRI,,Italy,,Italy
BRI,,Italy,,Germany
BRI,,Italy,,Italy
BRI,,Italy,,Netherlands
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Malta
BRI,,Italy,,Germany
BRI,,Italy,,Netherlands
BRI,,Italy,,Netherlands
BRI,,Italy,,Netherlands
BRI,,Italy,,Germany
BRI,,Italy,,Luxembourg
BRI,,Italy,,Luxembourg
BRI,,Italy,,Luxembourg
BRI,,Italy,,Switzerland
BRI,,Italy,,Bulgaria
BRI,,Italy,,Bosnia and Herzegovina
BRI,,Italy,,Greece
BRI,,Italy,,Greece
BRI,,Italy,,Greece
BRI,,Italy,,Montenegro
BRI,,Italy,,Greece
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Albania
BRI,,Italy,,Israel
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Greece
BRI,,Italy,,Germany
BRI,,Italy,,Austria
BRI,,Italy,,Austria
BRI,,Italy,,Italy
BRI,,Italy,,Switzerland
BRI,,Italy,,Switzerland
BRI,,Italy,,Turkey
BRI,,Italy,,Turkey
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,Channel Islands,United Kingdom
BRI,,Italy,,Germany
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Greece
BRI,,Italy,,Greece
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Greece
BRI,,Italy,,Greece
BRI,,Italy,,Greece
BRI,,Italy,,Greece
BRI,,Italy,,Greece
BRI,,Italy,,Italy
BRI,,Italy,,Italy
BRI,,Italy,,Spain
BRI,,Italy,,Spain
BRI,,Italy,,Spain
BRI,,Italy,,France
BRI,,Italy,,Poland
BRI,,Italy,,Poland
BRI,,Italy,,Hungary
BRI,,Italy,,Romania
BRI,,Italy,,Romania
BRI,,Italy,,Romania
BRI,,Italy,,Bulgaria
BRI,,Italy,Channel Islands,United Kingdom
BRI,,Italy,,Lithuania
BRI,,Italy,,Germany
BRR,,United Kingdom,,United Kingdom
BRR,,United Kingdom,,United Kingdom
BRR,,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Malta
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Belgium
BRS,Channel Islands,United Kingdom,,Belgium
BRS,Channel Islands,United Kingdom,,Belgium
BRS,Channel Islands,United Kingdom,,Belgium
BRS,Channel Islands,United Kingdom,,Belgium
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Belgium
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Malta
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Romania
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Hungary
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Lithuania
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Malta
BRS,Channel Islands,United Kingdom,,Austria
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,Isle of Man,United Kingdom
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Finland
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,Isle of Man,United Kingdom
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Malta
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Cyprus
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Cyprus
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Cyprus
BRS,Channel Islands,United Kingdom,,Mexico
BRS,Channel Islands,United Kingdom,,Croatia
BRS,Channel Islands,United Kingdom,,Mexico
BRS,Channel Islands,United Kingdom,,Egypt
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,Isle of Man,United Kingdom
BRS,Channel Islands,United Kingdom,Isle of Man,United Kingdom
BRS,Channel Islands,United Kingdom,Isle of Man,United Kingdom
BRS,Channel Islands,United Kingdom,Isle of Man,United Kingdom
BRS,Channel Islands,United Kingdom,Isle of Man,United Kingdom
BRS,Channel Islands,United Kingdom,Isle of Man,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,United Kingdom
BRS,Channel Islands,United Kingdom,,Iceland
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Morocco
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Sweden
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Austria
BRS,Channel Islands,United Kingdom,,Switzerland
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Denmark
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Switzerland
BRS,Channel Islands,United Kingdom,,Switzerland
BRS,Channel Islands,United Kingdom,,Switzerland
BRS,Channel Islands,United Kingdom,,Switzerland
BRS,Channel Islands,United Kingdom,,Switzerland
BRS,Channel Islands,United Kingdom,,Switzerland
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Croatia
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Italy
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Germany
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Croatia
BRS,Channel Islands,United Kingdom,,Portugal
BRS,Channel Islands,United Kingdom,,Cyprus
BRS,Channel Islands,United Kingdom,,Croatia
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Turkey
BRS,Channel Islands,United Kingdom,,Austria
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Austria
BRS,Channel Islands,United Kingdom,Gibraltar,United Kingdom
BRS,Channel Islands,United Kingdom,,Finland
BRS,Channel Islands,United Kingdom,,Finland
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Poland
BRS,Channel Islands,United Kingdom,,Bulgaria
BRS,Channel Islands,United Kingdom,,Slovakia
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Netherlands
BRS,Channel Islands,United Kingdom,,Iceland
BRS,Channel Islands,United Kingdom,,Spain
BRS,Channel Islands,United Kingdom,,France
BRS,Channel Islands,United Kingdom,,Ireland
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Greece
BRS,Channel Islands,United Kingdom,,Spain
BSC,,Colombia,,Colombia
BSD,Yunnan,China,Yunnan,China
BSD,Yunnan,China,Zhejiang,China
BSD,Yunnan,China,Yunnan,China
BSD,Yunnan,China,Yunnan,China
BSD,Yunnan,China,Yunnan,China
BSD,Yunnan,China,Yunnan,China
BSD,Yunnan,China,Yunnan,China
BSD,Yunnan,China,Beijing,China
BSG,,Equatorial Guinea,,Benin
BSG,,Equatorial Guinea,,Equatorial Guinea
BSG,,Equatorial Guinea,,Equatorial Guinea
BSG,,Equatorial Guinea,,Equatorial Guinea
BSG,,Equatorial Guinea,,Equatorial Guinea
BSG,,Equatorial Guinea,,Equatorial Guinea
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,France
BSB,,Brazil,,Panama
BSB,,Brazil,,Cuba
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
BSB,,Brazil,,Brazil
